cord_uid,source_x,title,doi,license,abstract,publish_time,authors,journal,url,s2_id,year,abstract_word_count
sfdbhchy,Medline,Response to Awake Prone Position in Nonintubated Individuals With COVID-19.,10.4187/respcare.08982,unk,"BACKGROUND Prone positioning is used for patients with ARDS undergoing invasive mechanical ventilation; its effectiveness in nonventilated awake patients is unclear. We aimed to evaluate the effectiveness of the prone maneuver in decreasing the risk of intubation and increasing the odds of favorable events. METHODS We prospectively evaluated 66 subjects with COVID-19-related moderate ARDS who were admitted to the ICU; treated with high-flow nasal cannula, noninvasive ventilation, a reservoir mask, or a nasal cannula; and subjected to awake prone maneuvers from March 1, 2020-August 30, 2020. The following factors were recorded at ICU admission: age, sex, prior illness, simplified acute physiology score 3, body mass index, and changes in gas exchange after and before prone positioning. Subjects were divided into a group of responders and nonresponders according to a 20% increase in the PaO2 /FIO2 ratio before and after the maneuver. The need for intubation within 48 h of the start of the maneuver was also evaluated. We also analyzed the differences in mortality, ICU length of stay, hospital length of stay, and duration of mechanical ventilation. A generalized estimating equation model was applied to preprone and postprone means. To control for confounding factors, multivariate Poisson regression was applied. RESULTS Forty-one subjects age 54.1 y ± 12.9 were enrolled. Responders showed increased SpO2 (P < .001), PaO2 (P < .001), and PaO2 /FIO2 ratios (P < .001) with the maneuver and reduced breathing frequency. Responders had shorter lengths of stay in the ICU (P < .001) and hospital (P < .003), lower intubation rates at 48 h (P < .012), fewer days of ventilation (P < .02), and lower mortality (P < .001). Subjects who responded to the maneuver had a 54% reduction in the risk of ventilation and prolonged stay in the ICU. CONCLUSIONS Among the responders to prone positioning, there were fewer deaths, shorter duration of mechanical ventilation, shorter ICU length of stay, and shorter hospital length of stay.",2021-11-23,"Oliveira, Vanessa M; Barcellos, Ruy A; Piekala, Daniele M; Moretti, Miriane Ms; Welter, Dulce I; Candaten, Angela E; Cioato, Stefania G; Machado, Karina C; Deponti, Gracieli N",Respiratory care,https://doi.org/10.4187/respcare.08982; https://www.ncbi.nlm.nih.gov/pubmed/34815324/,244528758.0,2021.0,321
liurksny,Medline,Disease Mechanisms of Perioperative Organ Injury.,10.1213/ane.0000000000005191,unk,"Despite substantial advances in anesthesia safety within the past decades, perioperative mortality remains a prevalent problem and can be considered among the top causes of death worldwide. Acute organ failure is a major risk factor of morbidity and mortality in surgical patients and develops primarily as a consequence of a dysregulated inflammatory response and insufficient tissue perfusion. Neurological dysfunction, myocardial ischemia, acute kidney injury, respiratory failure, intestinal dysfunction, and hepatic impairment are among the most serious complications impacting patient outcome and recovery. Pre-, intra-, and postoperative arrangements, such as enhanced recovery after surgery programs, can contribute to lowering the occurrence of organ dysfunction, and mortality rates have improved with the advent of specialized intensive care units and advances in procedures relating to extracorporeal organ support. However, no specific pharmacological therapies have proven effective in the prevention or reversal of perioperative organ injury. Therefore, understanding the underlying mechanisms of organ dysfunction is essential to identify novel treatment strategies to improve perioperative care and outcomes for surgical patients. This review focuses on recent knowledge of pathophysiological and molecular pathways leading to perioperative organ injury. Additionally, we highlight potential therapeutic targets relevant to the network of events that occur in clinical settings with organ failure.",2020-12-01,"Conrad, Catharina; Eltzschig, Holger K",Anesthesia and analgesia,https://doi.org/10.1213/ane.0000000000005191; https://www.ncbi.nlm.nih.gov/pubmed/33186161/,226292351.0,2020.0,202
4lmyy9oo,Medline,von Willebrand factor/ADAMTS13 axis and venous thromboembolism in moderate-to-severe COVID-19 patients.,10.1111/bjh.17216,unk,Unknown,2020-12-24,"Delrue, Maxime; Siguret, Virginie; Neuwirth, Marie; Joly, Bérangère; Beranger, Nicolas; Sène, Damien; Chousterman, Benjamin G; Voicu, Sebastian; Bonnin, Philippe; Mégarbane, Bruno; Stépanian, Alain",British journal of haematology,https://doi.org/10.1111/bjh.17216; https://www.ncbi.nlm.nih.gov/pubmed/33368196/,229691941.0,2020.0,1
6w1uyaub,PMC; WHO,Domiciliary dentistry during and after the COVID-19 pandemic,10.1038/s41404-021-0808-2,no-cc,Unknown,2021-07-05,"Lewis, Debbie",BDJ In Pract,https://doi.org/10.1038/s41404-021-0808-2,235756132.0,2021.0,1
xnbyhaae,WHO,The use of telehealth to overcome barriers to mental health services faced by young people from Afro-Caribbean backgrounds in England during the COVID-19 pandemic,,unk,Unknown,,"Rajgopal, Aditi; Li, C Raymond; Shah, Shahini; Sundar Budhathoki, Shyam",J Glob Health,,233297572.0,,1
gu17ohcr,Medline,Is there a place for regional anesthesia in nonoperating room anesthesia?,10.1097/aco.0000000000000897,unk,"PURPOSE OF REVIEW General anesthesia and monitored anesthesia care (MAC) are the most widely used techniques in nonoperating room anesthesia (NORA). However, regional anesthesia is slowly finding viable applications in this field. This review aims at providing an update on the current practice of regional anesthesia techniques outside of the operating theatre. RECENT FINDINGS Some anesthetic departments have implemented the use of regional anesthesia in novel applications outside of the operating room. In most cases, it remains an adjunct to general anesthesia but is sometimes used as the sole anesthetic technique. The use of the paravertebral block during radiofrequency ablation of different tumors is a recent application in interventional radiology. In emergency medicine, regional anesthesia is gaining traction in analgesia for trauma patients. SUMMARY Regional anesthesia is finding its way into broader applications every day, offering a range of potential benefits in anesthetic care. Its implementation in NORA is promising and may aid in decreasing patient morbidity. However, great care should be taken in applying the recommended safety precautions for regional anesthesia in any setting.",2020-08-01,"Faddoul, Annibal; Bonnet, Francis",Current opinion in anaesthesiology,https://doi.org/10.1097/aco.0000000000000897; https://www.ncbi.nlm.nih.gov/pubmed/32628403/,220389342.0,2020.0,175
12fj1wwy,BioRxiv; WHO,Autoantibodies against Progranulin and IL-1 receptor antagonist due to immunogenic posttranslational isoforms contribute to hyperinflammation in critically ill COVID-19,10.1101/2021.04.23.441188,biorxiv,"Hyperinflammation is frequently observed in patients with severe COVID-19. Inadequate and defective IFN type I responses against SARS-CoV-2, associated with autoantibodies in a proportion of patients, lead to severe courses of disease. In addition, hyperactive responses of the humoral immune system have been described. In the current study we investigated a possible role of neutralizing autoantibodies against antiinflammatory mediators. Plasma from adult patients with severe and critical COVID-19 was screened by ELISA for antibodies against PGRN, IL-1-Ra, IL-10, IL-18BP, IL-22BP, IL-36-Ra, CD40, IFN-α2, IFN-γ, IFN-ω and serpinB1. Autoantibodies were characterized and the antigens were analyzed for immunogenic alterations. In a discovery cohort with severe to critical COVID-19 high titers of PGRN-autoantibodies were detected in 11 of 30 (36.7%), and of IL-1-Ra-autoantibodies in 14 of 30 (46.7%) patients. In a validation cohort of 64 patients with critical COVID-19 high-titer PGRN-Abs were detected in 25 (39%) and IL-1-Ra-Abs in 32 of 64 patients (50%). PGRN-Abs and IL-1-Ra-Abs belonged to IgM and several IgG subclasses. In separate cohorts with non-critical COVID-19, PGRN-Abs and IL-1-Ra-Abs were detected in low frequency (i.e. in < 5% of patients) and at low titers. Neither PGRN-nor IL-1-Ra-Abs were found in 40 healthy controls vaccinated against SARS-CoV-2 or 188 unvaccinated healthy controls. PGRN-Abs were not cross-reactive against SARS-CoV-2 structural proteins nor against IL-1-Ra. Plasma levels of both free PGRN and free IL-1-Ra were significantly decreased in autoantibody-positive patients compared to Ab-negative and non-COVID-19 controls. In vitro PGRN-Abs from patients functionally reduced PGRN-dependent inhibition of TNF-α signaling, and IL-1-Ra-Abs from patients reduced IL-1-Ra- or anakinra-dependent inhibition of IL-1ß signaling. The pSer81 hyperphosphorylated PGRN isoform was exclusively detected in patients with high-titer PGRN-Abs; likewise, a hyperphosphorylated IL-1-Ra isoform was only found in patients with high-titer IL-1-Ra-Abs. Thr111 was identified as the hyperphophorylated amino acid of IL-1-Ra. In longitudinally collected samples hyperphosphorylated isoforms of both PGRN and IL-1-Ra emerged transiently, and preceded the appearance of autoantibodies. In hospitalized patients, the presence of IL-1-Ra-Abs or IL-1-Ra-Abs in combination with PGRN-Abs was associated with a higher morbidity and mortality. To conclude, neutralizing autoantibodies to IL-1-Ra and PGRN occur in a significant portion of patients with critical COVID-19, with a concomitant decrease in circulating free PGRN and IL-1-Ra, indicative of a misdirected, proinflammatory autoimmune response. The break of self-tolerance is likely caused by atypical hyperphosphorylated isoforms of both antigens, whose appearances precede autoantibody induction. Our data suggest that these immunogenic secondary modifications are induced by the SARS-CoV-2-infection itself or the inflammatory environment evoked by the infection and predispose for a critical course of COVID-19.",2021-10-20,"Thurner, Lorenz; Fadle, Natalie; Bewarder, Moritz; Kos, Igor; Regitz, Evi; Thurner, Bernhard; Fischer, Yvan; Cetin, Onur; Rixecker, Torben; Hoffmann, Marie-Christin; Preuss, Klaus-Dieter; Schormann, Claudia; Neumann, Frank; Hartmann, Sylvia; Bock, Theresa; Kaddu-Mulindwa, Dominic; Bette, Birgit; Roemer, Klaus; Bittenbring, Joerg Thomas; Christofyllakis, Konstantinos; Bick, Angelika; Lesan, Vadim; Abdi, Zanir; Mang, Sebastian; Becker, André; Metz, Carlos; Seiler, Frederik; Lehmann, Johannes; Agne, Philipp; Adams, Thomas; Link, Andreas; Werner, Christian; Thiel-Bodenstaff, Angela; Reichert, Matthias; Danziger, Guy; Roth, Sophie; Papan, Cihan; Pilch, Jan; Pfuhl, Thorsten; Wuchter, Patrick; Herr, Christian; Lohse, Stefan; Schrezenmeier, Hubert; Boehm, Michael; Langer, Frank; Gäbelein, Gereon; Friesenhahn-Ochs, Bettina; Kessel, Christoph; Foell, Dirk; Bals, Robert; Lammert, Frank; Körper, Sixten; Rissland, Jürgen; Lensch, Christian; Stilgenbauer, Stephan; Becker, Sören L.; Smola, Sigrun; Krawczyk, Marcin; Lepper, Philipp M.",bioRxiv,https://doi.org/10.1101/2021.04.23.441188,239460211.0,2021.0,419
xz6m04rh,WHO,A practical guide to virtual debriefings: communities of inquiry perspective,,unk,Unknown,,,Advances in Simulation,,221111548.0,,1
7xlk5seu,WHO,Irrational pharmacy practice and inadequate health care services in Bangladesh: a lesson learned from COVID-19 pandemic,,unk,Unknown,,"Jakaria, Md; Azam, Shofiul; Siddiqui, Shafayet Ahmed; Hoq, Mohammad Injamul; Islam, Mohammad Safiqul",J Basic Clin Physiol Pharmacol,,233449346.0,,1
20vn52n7,WHO,Age and Sex Differences in Incident Thrombosis in Patients Hospitalized with Covid 19,,unk,Unknown,,"Wilcox, Tanya Smilowitz Nathaniel Berger Jeffrey",Journal of the American College of Cardiology (JACC),,233486067.0,,1
ud4dh2nd,Medline,Review of the evidence for robotic-assisted robotic cystectomy and intra-corporeal urinary diversion in bladder cancer.,10.21037/tau.2019.12.19,cc-by-nc-nd,"Radical cystectomy, pelvic lymph node dissection and urinary diversion is the gold-standard treatment for muscle-invasive bladder cancer. The surgery is both complex and highly morbid. Robotic cystectomy is now in its 16th year with established techniques and sufficient research maturity to enable comparison with its open counterpart. The present review focuses on the current evidence for robotic cystectomy and assesses various metrics including oncological, perioperative, functional, surgeon-specific and cost outcomes. The review also encapsulates the current evidence for intra-corporeal urinary diversion and its current status in the cystectomy arena.",2020-12-01,"Brodie, Andrew; Kijvikai, Kittinut; Decaestecker, Karel; Vasdev, Nikhil",Translational andrology and urology,https://doi.org/10.21037/tau.2019.12.19; https://www.ncbi.nlm.nih.gov/pubmed/33457267/,214716660.0,2020.0,89
j5ales93,Elsevier; PMC; WHO,Increase in Antibody Titers Following Sars-Cov-2 Vaccination Remains Limited for More Than 3 Years after Final Dose of Anti-CD20 Antibody,10.1182/blood-2021-148981,els-covid,"COVID-19, caused by severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2), has become a global pandemic. Patients with hematological disorders are known to be at high risk of morbidity and mortality from COVID-19, and vaccines against SARS-CoV-2 have been rapidly developed. Although mRNA vaccines against SARS-CoV-2 are reported to be effective, efficacy in patients with hematological malignancies who have received anti-CD20 antibody treatment remains unclear. Here, we prospectively evaluated the efficacy of BNT162b2 mRNA COVID-19 vaccine in patients with B-cell malignancies treated with anti-CD20 antibody. We first evaluated antibody titers in 12 healthy volunteers (median age 75.5 years, range 57-82) and three lymphoma patients undergoing R-CHOP therapy (73, 81, and 81 years old) who had received 2 vaccine doses of BNT162b2 at pre-vaccination, 21 days after the first dose and 14 days after the second dose of vaccination. IgG antibody titers for S1 protein were measured in serum samples by ELISA. In healthy control subjects, titers were clearly increased. In contrast, no patient treated with R-CHOP developed antibodies even after the second vaccination (Figure A). To determine the SARS-CoV-2-specific T-cell reactivity in these three patients, we evaluated interferon (IFN)-γ response to the SARS-CoV-2 spike peptide before and after the second vaccination dose, and detected IFN-γ responses after vaccination in all three patients (Figure B). Next, to investigate the duration of the effect of anti-CD20 antibody on antibody production to BNT162b2, we enrolled 36 patients (median age 74 years, range 50-87) who had received the final dose of anti-CD20 antibody 48-1320 (median 571) days before vaccination. S1 antibody titers were measured 14 days after the second dose of vaccination. Diagnoses included diffuse large B-cell lymphoma (n = 21), follicular lymphoma (n = 9), lymphoplasmacytic lymphoma/Waldenström's macroglobulinemia (n = 3), and mantle cell lymphoma (n = 3). Thirty-four patients had received rituximab-based and 2 had received obinutuzumab-based therapy, with a median of 6 (range 3-20) courses. No patient had received any chemotherapy after the last anti-CD20 antibody dose. No patient vaccinated within close to one year or sooner after the last anti-CD20 antibody administration showed an increase in titers. Furthermore, titers in most patients were lower than in healthy volunteers even among those vaccinated more than three years after the last administration (Figure C). Finally, we investigated surrogate markers of antibody production ability. We found no relationship between the percent of B-cells (CD19-positive cells) and S1 antibody titers (Figure D), whereas all patients (n = 9) with total IgG level below lower normal limit (< 870 mg/dl) had low S1 antibody titers (< 0.16), below the lowest optical density (O.D.) value in healthy donors (Figure E). These findings indicate that the antibody-mediated response to vaccination in patients following treatment with anti-CD20 antibody was considerably impaired for an extended time. Alternative protection strategies for these patients are therefore warranted. Although T-cell responses were detected, we recommend that these patients continue to wear a face mask and wash their hands to prevent COVID-19 even after vaccination. Figure 1 Disclosures Yakushijin: Chugai pharmaceutical Co. Ltd.: Research Funding; Jazz pharmaceuticals: Research Funding; Nippon Shinyaku: Honoraria. Kiyota: Bristol-Myers Squibb: Honoraria, Research Funding; Ono Pharmaceutical: Honoraria, Research Funding; Astra-Zeneca: Honoraria, Research Funding; Roche Phamaceuticals: Research Funding; Merck Biopharma: Honoraria; Merck Sharp & Dohme: Honoraria; Eisai: Honoraria; Bayer: Honoraria. Matsuoka: Takeda Pharmaceutical Company: Research Funding; Sysmex: Research Funding. Minami: Behring: Research Funding; CSL: Research Funding; Yakult Honsha: Research Funding; Nippon Shinyaku: Research Funding; Astellas Pharma: Research Funding; Asahi-Kasei Pharma: Research Funding; Eli Lilly: Honoraria, Research Funding; Taiho Pharmaceutical: Honoraria, Research Funding; Takeda Pharmaceutical: Honoraria, Research Funding; Sanofi: Honoraria, Research Funding; Pfizer: Honoraria, Research Funding; Ono Pharmaceutical: Honoraria, Research Funding; Novartis: Honoraria, Research Funding; MSD: Honoraria, Research Funding; Merck Serono: Honoraria, Research Funding; Kyowa-Kirin: Honoraria, Research Funding; Eisai: Honoraria, Research Funding; DaiichiSankyo: Honoraria, Research Funding; Chugai Pharmaceutical: Honoraria, Research Funding; Bristol-Myers Squibb: Honoraria, Research Funding; Boehringer Ingelheim: Honoraria, Research Funding; Bayer Yakuhin: Honoraria, Research Funding; Nippon Kayaku: Research Funding; Celgene: Honoraria; Ohtsuka Pharmaceutical: Honoraria; Shire Japan: Honoraria; Genomic Health: Honoraria; Abbvie: Honoraria.",2021-11-23,"Funakoshi, Yohei; Yakushijin, Kimikazu; Ohji, Goh; Sakai, Hironori; Hojo, Wataru; Watanabe, Marika; Saeki, Miki; Hirakawa, Yuri; Sakai, Rina; Matsumoto, Sakuya; Mizutani, Yu; Kitao, Akihito; Miyata, Yoshiharu; Saito, Yasuyuki; Kawamoto, Shinichiro; Katsuya, Yamamoto; Ito, Mitsuhiro; Nishimura, Meiko; Imamura, Yoshinori; Kiyota, Naomi; Matsuoka, Hiroshi; Mori, Yasuko; Minami, Hironobu",Blood,https://www.sciencedirect.com/science/article/pii/S000649712102526X; https://api.elsevier.com/content/article/pii/S000649712102526X; https://doi.org/10.1182/blood-2021-148981,244545835.0,2021.0,660
5b210xj4,PMC,Living and dying with viruses,10.1038/nbt0105-25,no-cc,Unknown,,"Sheridan, Cormac",Nat Biotechnol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7097506/,,,1
bithc1yh,WHO,Exploring Automatic Diagnosis of COVID-19 from Crowdsourced Respiratory Sound Data,,unk,"Audio signals generated by the human body (e g , sighs, breathing, heart, digestion, vibration sounds) have routinely been used by clinicians as indicators to diagnose disease or assess disease progression Until recently, such signals were usually collected through manual auscultation at scheduled visits Research has now started to use digital technology to gather bodily sounds (e g , from digital stethoscopes) for cardiovascular or respiratory examination, which could then be used for automatic analysis Some initial work shows promise in detecting diagnostic signals of COVID-19 from voice and coughs In this paper we describe our data analysis over a large-scale crowdsourced dataset of respiratory sounds collected to aid diagnosis of COVID-19 We use coughs and breathing to understand how discernible COVID-19 sounds are from those in asthma or healthy controls Our results show that even a simple binary machine learning classifier is able to classify correctly healthy and COVID-19 sounds We also show how we distinguish a user who tested positive for COVID-19 and has a cough from a healthy user with a cough, and users who tested positive for COVID-19 and have a cough from users with asthma and a cough Our models achieve an AUC of above 80% across all tasks These results are preliminary and only scratch the surface of the potential of this type of data and audio-based machine learning This work opens the door to further investigation of how automatically analysed respiratory patterns could be used as pre-screening signals to aid COVID-19 diagnosis © 2020 Owner/Author",,"Brown, C.; Chauhan, J.; Grammenos, A.; Han, J.; Hasthanasombat, A.; Spathis, D.; Xia, T.; Cicuta, P.; Mascolo, C.","26th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining, KDD 2020",,219558912.0,,252
rimhemtj,Medline; PMC,Validation of the effectiveness of SARS-CoV-2 vaccines in older adults in “real-world” settings,10.1186/s12979-021-00248-7,cc-by,"The rapidity of SARS-CoV-2 vaccination around the world has substantially reduced the number of new cases of COVID-19 and their severity in highly vaccinated countries. The unanticipated efficacy of SARS-CoV-2 vaccines in older adults has been very encouraging but the longevity of vaccine immunity is currently unknown and protection against emerging variants may be lower. Adoptive immunotherapy with neutralizing mAb may offer an alternative for poor vaccine responders, while the mechanisms underlying failure to respond are still unclear. Further studies of B and T cell responses and their regulation particularly in older populations will provide a more solid foundation to develop suitable approaches to optimize vaccine responses of older adults who fail to mount a durable response.",2021-09-22,"Weng, Nan-ping; Pawelec, Graham",Immun Ageing,https://www.ncbi.nlm.nih.gov/pubmed/34551812/; https://doi.org/10.1186/s12979-021-00248-7,237601161.0,2021.0,117
n48qo5ny,Medline; PMC,Harnessing the Power of Mast Cells in unconventional Immunotherapy Strategies and Vaccine Adjuvants,10.3390/cells9122713,cc-by,"Mast cells are long-lived, granular, myeloid-derived leukocytes that have significant protective and repair functions in tissues. Mast cells sense disruptions in the local microenvironment and are first responders to physical, chemical and biological insults. When activated, mast cells release growth factors, proteases, chemotactic proteins and cytokines thereby mobilizing and amplifying the reactions of the innate and adaptive immune system. Mast cells are therefore significant regulators of homeostatic functions and may be essential in microenvironmental changes during pathogen invasion and disease. During infection by helminths, bacteria and viruses, mast cells release antimicrobial factors to facilitate pathogen expulsion and eradication. Mast cell-derived proteases and growth factors protect tissues from insect/snake bites and exposure to ultraviolet radiation. Finally, mast cells release mediators that promote wound healing in the inflammatory, proliferative and remodelling stages. Since mast cells have such a powerful repertoire of functions, targeting mast cells may be an effective new strategy for immunotherapy of disease and design of novel vaccine adjuvants. In this review, we will examine how certain strategies that specifically target and activate mast cells can be used to treat and resolve infections, augment vaccines and heal wounds. Although these strategies may be protective in certain circumstances, mast cells activation may be deleterious if not carefully controlled and any therapeutic strategy using mast cell activators must be carefully explored.",2020-12-18,"Willows, Steven; Kulka, Marianna",Cells,https://doi.org/10.3390/cells9122713; https://www.ncbi.nlm.nih.gov/pubmed/33352850/,229685688.0,2020.0,219
zqxycvgy,Medline,"Features and functioning of Data Abstraction Assistant, a software application for data abstraction during systematic reviews.",10.1002/jrsm.1326,unk,"INTRODUCTION During systematic reviews, data abstraction is labor- and time-intensive and error-prone. Existing data abstraction systems do not track specific locations and contexts of abstracted information. To address this limitation, we developed a software application, the Data Abstraction Assistant (DAA) and surveyed early users about their experience using DAA. FEATURES OF DAA We designed DAA to encompass three essential features: (1) a platform for indicating the source of abstracted information, (2) compatibility with a variety of data abstraction systems, and (3) user-friendliness. HOW DAA FUNCTIONS DAA (1) converts source documents from PDF to HTML format (to enable tracking of source of abstracted information), (2) transmits the HTML to the data abstraction system, and (3) displays the HTML in an area adjacent to the data abstraction form in the data abstraction system. The data abstractor can mark locations on the HTML that DAA associates with items on the data abstraction form. EXPERIENCES OF EARLY USERS OF DAA When we surveyed 52 early users of DAA, 83% reported that using DAA was either very or somewhat easy; 71% are very or somewhat likely to use DAA in the future; and 87% are very or somewhat likely to recommend that others use DAA in the future. DISCUSSION DAA, a user-friendly software for linking abstracted data with their exact source, is likely to be a very useful tool in the toolbox of systematic reviewers. DAA facilitates verification of abstracted data and provides an audit trail that is crucial for reproducible research.",,"Jap, Jens; Saldanha, Ian J; Smith, Bryant T; Lau, Joseph; Schmid, Christopher H; Li, Tianjing",Research synthesis methods,https://doi.org/10.1002/jrsm.1326; https://www.ncbi.nlm.nih.gov/pubmed/30325115/,53501498.0,,247
b8xcj5jw,Medline,Patient factors associated with difficult flexible bronchoscopic intubation under general anesthesia: a prospective observational study.,10.1007/s12630-020-01568-w,unk,"PURPOSE Patient characteristics associated with difficult tracheal intubation using a flexible bronchoscope (FB) under general anesthesia have not been prospectively evaluated. This observational study aimed to identify demographic and morphologic factors associated with difficult FB intubation. METHODS We recruited 420 adult elective surgery patients undergoing tracheal intubation during general anesthesia. Patients characteristics were recorded including age, sex, weight, height, body mass index, American Society of Anesthesiologists physical status, history of snoring, obstructive sleep apnea, Mallampati score, upper lip bite test score, neck circumference and skinfold thickness, maximal neck flexion and extension angles, absence of teeth, Cormack and Lehane grade, presence of blood or secretions during intubation, as well as the inter-incisor, thyromental, sternothyroid, and manubriomental distances. The time (duration) needed to complete intubation (primary endpoint) and the number of attempts needed were correlated with these patient characteristics in a multivariable analysis. RESULTS Intubation was successful on the first attempt in 409/420 patients (97%). Seven patients (1.7%) needed more than one attempt. Failure to intubate with the FB occurred in four patients (1%). A correlation was found between intubation duration and visibility impaired by secretions or blood (P < 0.001), higher neck skinfold thickness (P < 0.001), and larger endotracheal tube diameter (relative to a constant 5.5 mm FB; P < 0.001). CONCLUSIONS The presence of secretions or blood that impair FB glottic visualization, a larger diameter endotracheal tube on the same size FB, as well as higher neck skinfold thickness may prolong the duration of FB intubation under general anesthesia. TRIAL REGISTRATION www.clinicaltrials.gov (NCT02769819); registered 5 May, 2016.",2020-01-17,"Touré, Taher; Williams, Stephan R; Kerouch, Mahmoud; Ruel, Monique",Canadian journal of anaesthesia = Journal canadien d'anesthesie,https://doi.org/10.1007/s12630-020-01568-w; https://www.ncbi.nlm.nih.gov/pubmed/31953669/,210708640.0,2020.0,258
gymapbgm,WHO,"Occupational Health Safety of Health Professionals and Associated Factors During COVID-19 Pandemics at North Showa Zone, Oromia Regional State, Ethiopia",,unk,"Background: Coronavirus disease 19 was observed as a pandemic and caused many community health problems that resulted in Global issues It causes death for many individuals including health professionals This study aimed to determine the occupational health safety of health professionals and associated factors during COVID-19 pandemic at North Showa Methods: Institutions-based Cross-sectional study was conducted using a simple random sampling technique from May 10 to June 15, 2020 Interviewer-administered questioners were used, and data were entered into Epi-data version 3 1 and exported to SPSS 23 for analysis Bi-variable logistic regression was carried out to select candidate variables with a cutoff point &lt; 0 2 Finally, multivariable logistic regression was conducted to identify significant variables An adjusted odds ratio with 95% CI at a 5% level of significance was used to measure the strength of association P-value &lt;0 05 indicated a significant association between variables Results: A total of 280 health professionals participated with a 92 72% response rate Of which 57 9% (n=162) were males while 42 1% (n=118) females Of total 48 9% (n=137) (95% CI: 43 2, 55 0) health professionals had poor occupational health and safety Availability of soap and bleach (AOR=2 50;1 439, 4 356), Possibility of isolate COVID-19 suspected clients (AOR=2 525;1 690, 5 062), Availability of infections prevention and control program standards and policy (AOR=2 329;1 325, 4 092), Availability of policy and procedure to prevent COVID-19 (AOR= 2 427;1 389, 4 240) were significantly associated Conclusion: The result suggested that occupational health safety was generally low in the study area Therefore, a preventive measure such as the use of personal protective equipment and adherence to hand hygiene practice and Infection prevention policy could reduce the spread of COVID-19 and further study should be conducted to generate more evidence on determinants of occupational health safety",,"Hailu, D.; Benayew, M.; Liknaw, T.; Ayenew, M.; Ayalew, A. F.; Ayano, B.; Adera, A.; Tesema, M.; Gezahegn, A.; Birhanu, T.; Wendimu, E.",Risk Management and Healthcare Policy,,232418053.0,,303
yb8oemg1,Elsevier; Medline; PMC; WHO,The Berlin definition of acute respiratory distress syndrome: should patients receiving high-flow nasal oxygen be included?,10.1016/s2213-2600(21)00105-3,no-cc,"The 2012 Berlin definition of acute respiratory distress syndrome (ARDS) provided validated support for three levels of initial arterial hypoxaemia that correlated with mortality in patients receiving ventilatory support. Since 2015, high-flow nasal oxygen (HFNO) has become widely used as an effective therapeutic support for acute respiratory failure, most recently in patients with severe COVID-19. We propose that the Berlin definition of ARDS be broadened to include patients treated with HFNO of at least 30 L/min who fulfil the other criteria for the Berlin definition of ARDS. An expanded definition would make the diagnosis of ARDS more widely applicable, allowing patients at an earlier stage of the syndrome to be recognised, independent of the need for endotracheal intubation or positive-pressure ventilation, with benefits for the testing of early interventions and the study of factors associated with the course of ARDS. We identify key questions that could be addressed in refining an expanded definition of ARDS, the implementation of which could lead to improvements in clinical practice and clinical outcomes for patients.",2021-04-27,"Matthay, Michael A; Thompson, B Taylor; Ware, Lorraine B",Lancet Respir Med,https://www.sciencedirect.com/science/article/pii/S2213260021001053; https://doi.org/10.1016/s2213-2600(21)00105-3; https://www.ncbi.nlm.nih.gov/pubmed/33915103/; https://api.elsevier.com/content/article/pii/S2213260021001053,233401293.0,2021.0,171
7osvgrjr,WHO,CO3 Effectiveness of Government Measures to Reduce COVID-19 Mortality across 5 Different Countries,,unk,"Objectives: As COVID-19 cases increased in early 2020, most governments imposed social distancing and mobility restrictions This study was designed to determine associations between government actions and new cases of fatalities, and the differences between the effectiveness of these actions across five different countries Methods: The World Health Organization daily situation reports (Feb 1 - June 30, 2020) were used to obtain counts of new fatalities, for 5 countries with testing rate &gt; 50K per million inhabitants and with complete social distancing data (Australia, Belgium, Italy, United Kingdom, United States) Open-source mobility data from Apple and government action data (7 policies: school closure (SC), workplace closure (WC), public event cancellation (PEC), restriction on gatherings (RG), public transport closure (PTC), stay-at-home (SAH), internal movement restrictions (IMR)) from Oxford University were used as explanatory variables Poisson regression models were built to evaluate the association between new cases and new fatalities, mobility, and government actions A 6-week lag time was incorporated to evaluate the impact of actions taken 42-day prior on new cases of fatalities Results: Across countries, there was little consistency in any of the associations In Australia, the UK and the US, none of the government actions or mobility metrics were associated with new fatalities In Belgium, WC and PEC were protective vs new fatalities (Incidence proportion ratio (IPR) for WC = 0 66 95%CI: 0 51-0 84;IPR for PEC = 0 76, 95% CI = 0 65-0 89) In Italy, PTC and SC were associated with lowering counts of fatalities (IPR for PTC =0 59, 95% CI = 0 48-0 75, IPR for SC = 0 81, 95%CI: 0 68-0 97) Conclusions: Unprecedented government actions have been instituted to maintain the spread of COVID-19 We did not identify associations consistent across multiple countries between government measures and new cases of fatalities within 6 weeks of measure implementation",,"Shah, S.; Ray, B.; Holy, C.; Sakthivel, M.; Elangovanraaj, N.; Krishnan, D.; Gupta, S.; Trivedi, P.; Devulapally, M.; Mohapatra, A.; Coplan, P.",Value in Health,,230640358.0,,307
